path,status,reason
expansion\dog_entropion\train_D17_0e62d9cd-60a5-11ec-8402-0a7404972c70_jpg.rf.ylM1DKZGfmlTrK6Cjp6K.jpg,ok,
expansion\dog_entropion\train_D17_0e6a94a4-60a5-11ec-8402-0a7404972c70_jpg.rf.iKLslQsNMhJGaTGX2mVL.jpg,flagged,likely_blurry (var=8.7)
expansion\dog_entropion\train_D17_0e7a3c90-60a5-11ec-8402-0a7404972c70_jpg.rf.oXtUQ00zaY4QMZZKt8XG.jpg,flagged,likely_blurry (var=29.8)
expansion\dog_entropion\train_D17_0e7ff786-60a5-11ec-8402-0a7404972c70_jpg.rf.E0hctQFtxfEFocDETKbq.jpg,flagged,likely_blurry (var=28.0)
expansion\dog_entropion\train_D17_333d1ad4-60a5-11ec-8402-0a7404972c70_jpg.rf.XSD6q9tDUmFYkd5kui1L.jpg,ok,
expansion\dog_entropion\train_D17_36a5789d-60a5-11ec-8402-0a7404972c70_jpg.rf.K1lk2QjGCWukiqixdtyY.jpg,ok,
expansion\dog_entropion\train_D17_36ad0b03-60a5-11ec-8402-0a7404972c70_jpg.rf.ZZLsuGq5H2btL7UYzawk.jpg,ok,
expansion\dog_entropion\train_D18_0e41549d-60a5-11ec-8402-0a7404972c70_jpg.rf.ddcDaEqfPmiXYS2red8M.jpg,ok,
expansion\dog_entropion\train_D18_0e42205a-60a5-11ec-8402-0a7404972c70_jpg.rf.fXe1ALC5DdPc7LWcynef.jpg,ok,
expansion\dog_entropion\train_D18_0e46ba89-60a5-11ec-8402-0a7404972c70_jpg.rf.0NJL0clMyIx2NeYaYCPK.jpg,ok,
expansion\dog_entropion\train_D18_0e59ddd9-60a5-11ec-8402-0a7404972c70_jpg.rf.HfBUpnmGQHWSybue3Vs0.jpg,ok,
expansion\dog_entropion\train_D18_0e5cc8a3-60a5-11ec-8402-0a7404972c70_jpg.rf.nuKyUGAgS5FQjHkZT1fR.jpg,ok,
expansion\dog_entropion\train_D18_0e5e080c-60a5-11ec-8402-0a7404972c70_jpg.rf.wT5mwHJKpTFe1ep18pVw.jpg,ok,
expansion\dog_entropion\train_D18_0e5eecd0-60a5-11ec-8402-0a7404972c70_jpg.rf.FT0f34kF3KC2R5H25ufn.jpg,ok,
expansion\dog_entropion\train_D18_0e5fc95e-60a5-11ec-8402-0a7404972c70_jpg.rf.HWXHieM1MgxUBGKUDFI5.jpg,ok,
expansion\dog_entropion\train_D18_0e62c46e-60a5-11ec-8402-0a7404972c70_jpg.rf.MTyusb6qJ9exrKjUqKu2.jpg,ok,
expansion\dog_entropion\train_D18_0e62f2f0-60a5-11ec-8402-0a7404972c70_jpg.rf.iTXYUuBnszkgKLZaOv1x.jpg,ok,
expansion\dog_entropion\train_D18_33595b8f-60a5-11ec-8402-0a7404972c70_jpg.rf.JaZdfUdqW7FyLDFlwZoi.jpg,flagged,likely_blurry (var=11.6)
expansion\dog_entropion\train_D18_335bd0fa-60a5-11ec-8402-0a7404972c70_jpg.rf.69CEvsKcfaRxw0ngvto3.jpg,flagged,likely_blurry (var=28.5)
expansion\dog_entropion\train_D18_36a65e2b-60a5-11ec-8402-0a7404972c70_jpg.rf.FyhhgMNkhq0s81x1eGj4.jpg,ok,
expansion\dog_entropion\train_D19_03634cd0-60a5-11ec-8402-0a7404972c70_jpg.rf.4h2DYkaVoeRy1N5Xb9Lt.jpg,ok,
expansion\dog_entropion\train_D19_0e55c322-60a5-11ec-8402-0a7404972c70_jpg.rf.XEsEFCWOBSpXJv5Wb2u9.jpg,ok,
expansion\dog_entropion\train_D19_0e5a801d-60a5-11ec-8402-0a7404972c70_jpg.rf.9woSsUUBDDEo29tExbtA.jpg,ok,
expansion\dog_entropion\train_D19_0e5e154e-60a5-11ec-8402-0a7404972c70_jpg.rf.VMw89f3mMFkkJxiWU4sc.jpg,ok,
expansion\dog_entropion\train_D19_0e65712a-60a5-11ec-8402-0a7404972c70_jpg.rf.23mfHPoPbCrI8q0dCW94.jpg,ok,
expansion\dog_entropion\train_D19_0e808f85-60a5-11ec-8402-0a7404972c70_jpg.rf.ECjGYcGZx9pd9bV1VALe.jpg,flagged,likely_blurry (var=25.0)
expansion\dog_entropion\train_D19_2e2db78d-60a5-11ec-8402-0a7404972c70_jpg.rf.EZ72aIB8rdLKXeLTet2c.jpg,flagged,likely_blurry (var=26.3)
expansion\dog_entropion\train_D19_36ad6fc7-60a5-11ec-8402-0a7404972c70_jpg.rf.HypoW2L1jverPZoLJzQV.jpg,ok,
expansion\dog_entropion\train_D1_0e4131f0-60a5-11ec-8402-0a7404972c70_jpg.rf.gdoWK4ybHa3Esjm5cc2C.jpg,ok,
expansion\dog_entropion\train_D1_0e457991-60a5-11ec-8402-0a7404972c70_jpg.rf.N3P973rgu4ie84vljexP.jpg,ok,
expansion\dog_entropion\train_D1_0e45de60-60a5-11ec-8402-0a7404972c70_jpg.rf.291N4oACa3B7dLa4c6YR.jpg,ok,
expansion\dog_entropion\train_D1_0e5eb7f4-60a5-11ec-8402-0a7404972c70_jpg.rf.KT2WGlo5UbvWvxvGpXUT.jpg,ok,
expansion\dog_entropion\train_D1_0e65528d-60a5-11ec-8402-0a7404972c70_jpg.rf.OKwDZvvFjXvYMogyI8UY.jpg,ok,
expansion\dog_entropion\train_D1_2e29c173-60a5-11ec-8402-0a7404972c70_jpg.rf.zmolnC2Wj8bOZQzBLeTx.jpg,flagged,likely_blurry (var=17.9)
expansion\dog_entropion\train_D1_2f1e7f9c-60a5-11ec-8402-0a7404972c70_jpg.rf.6ut0qFXLPNyG9CPUY5I1.jpg,flagged,likely_blurry (var=12.5)
expansion\dog_entropion\train_D20_0365490d-60a5-11ec-8402-0a7404972c70_jpg.rf.pV3K4jxMLMlZumcIjvA2.jpg,ok,
expansion\dog_entropion\train_D20_0e42b97b-60a5-11ec-8402-0a7404972c70_jpg.rf.D1anThXMO8qb8o6Hixt9.jpg,ok,
expansion\dog_entropion\train_D20_0e439bde-60a5-11ec-8402-0a7404972c70_jpg.rf.2MEmNP5Xayan8mpWXtP7.jpg,ok,
expansion\dog_entropion\train_D20_0e43fe51-60a5-11ec-8402-0a7404972c70_jpg.rf.AWqTjLYtv5xgKx4BmxVR.jpg,ok,
expansion\dog_entropion\train_D20_0e4e2188-60a5-11ec-8402-0a7404972c70_jpg.rf.1xVCXrFiNhkT3snmelRg.jpg,ok,
expansion\dog_entropion\train_D20_0e5995da-60a5-11ec-8402-0a7404972c70_jpg.rf.CmP801TKzKyPRXUm2S3S.jpg,ok,
expansion\dog_entropion\train_D20_0e5d9c35-60a5-11ec-8402-0a7404972c70_jpg.rf.PP3VIwg5KHqOtHUDc3N2.jpg,ok,
expansion\dog_entropion\train_D20_0e5ddf17-60a5-11ec-8402-0a7404972c70_jpg.rf.L1oWnsJoELFzFxJcQ2p1.jpg,ok,
expansion\dog_entropion\train_D20_0e614298-60a5-11ec-8402-0a7404972c70_jpg.rf.aknifQN9Gl8Se9hNpuLV.jpg,ok,
expansion\dog_entropion\train_D20_0e62b00f-60a5-11ec-8402-0a7404972c70_jpg.rf.iiW0qYKiTPVot6HgByHX.jpg,flagged,likely_blurry (var=23.5)
expansion\dog_entropion\train_D20_2e2b75e5-60a5-11ec-8402-0a7404972c70_jpg.rf.tS6rvLq1z0N3wp7N5e4Q.jpg,ok,
expansion\dog_entropion\train_D20_3345a335-60a5-11ec-8402-0a7404972c70_jpg.rf.kDyOGViTSEZHvVmUipGy.jpg,ok,
expansion\dog_entropion\train_D20_335e9969-60a5-11ec-8402-0a7404972c70_jpg.rf.XBfCE0SzC8GecndtVK4Z.jpg,flagged,likely_blurry (var=25.6)
expansion\dog_entropion\train_D21_03667f0e-60a5-11ec-8402-0a7404972c70_jpg.rf.nYhnQwUehIHxJ9JrD0E3.jpg,ok,
expansion\dog_entropion\train_D21_0e45d957-60a5-11ec-8402-0a7404972c70_jpg.rf.Gu1GUq2GBejrSwpqpVOA.jpg,ok,
expansion\dog_entropion\train_D21_0e4b3afa-60a5-11ec-8402-0a7404972c70_jpg.rf.Ks0jfdkICqe3A0lVhIed.jpg,ok,
expansion\dog_entropion\train_D21_0e4bd467-60a5-11ec-8402-0a7404972c70_jpg.rf.txEHvGpfZMfsKRvZbuaj.jpg,ok,
expansion\dog_entropion\train_D21_0e4cc349-60a5-11ec-8402-0a7404972c70_jpg.rf.wSpcqp7r8XsxJ70FkWEb.jpg,ok,
expansion\dog_entropion\train_D21_0e57ad87-60a5-11ec-8402-0a7404972c70_jpg.rf.ZVgDw5ZG2XXw1toMP9vW.jpg,ok,
expansion\dog_entropion\train_D21_0e5802fe-60a5-11ec-8402-0a7404972c70_jpg.rf.6zPDHEucqtJZ9Kxd5akd.jpg,ok,
expansion\dog_entropion\train_D21_0e5ed2a2-60a5-11ec-8402-0a7404972c70_jpg.rf.KS5jEsbxFZhuRIbIw0pN.jpg,ok,
expansion\dog_entropion\train_D21_0e6122f2-60a5-11ec-8402-0a7404972c70_jpg.rf.L5VojSN1O5ZoHAia9jua.jpg,ok,
expansion\dog_entropion\train_D21_0e62639e-60a5-11ec-8402-0a7404972c70_jpg.rf.GUOySlh54Z5zdFcmio4g.jpg,ok,
expansion\dog_entropion\train_D21_0e646e62-60a5-11ec-8402-0a7404972c70_jpg.rf.M1kfAlvJcSZ0soEmQEDD.jpg,ok,
expansion\dog_entropion\train_D21_0e6524fc-60a5-11ec-8402-0a7404972c70_jpg.rf.rC0GSwHhvQQYyvdRn5Ef.jpg,ok,
expansion\dog_entropion\train_D21_36ae7f61-60a5-11ec-8402-0a7404972c70_jpg.rf.FbXwfoHWmQ7tt5e9UnA2.jpg,ok,
expansion\dog_entropion\train_D21_3d941693-60a5-11ec-8402-0a7404972c70_jpg.rf.qpGigUBkOaZ5Y6BxuKU7.jpg,ok,
expansion\dog_entropion\train_D22_0363d784-60a5-11ec-8402-0a7404972c70_jpg.rf.kpLNlTkJAgrFg5N6CEU0.jpg,ok,
expansion\dog_entropion\train_D22_03673a85-60a5-11ec-8402-0a7404972c70_jpg.rf.fn1iZ4h2HTF3O8StQ0Ng.jpg,ok,
expansion\dog_entropion\train_D22_0e42a54e-60a5-11ec-8402-0a7404972c70_jpg.rf.FHuoJGLv777lpf1gG3CJ.jpg,ok,
expansion\dog_entropion\train_D22_0e43745f-60a5-11ec-8402-0a7404972c70_jpg.rf.rjZduWjGTd0G6hGLqWAW.jpg,ok,
expansion\dog_entropion\train_D22_0e46a6e8-60a5-11ec-8402-0a7404972c70_jpg.rf.gLa482riGPrRhiX5yyNd.jpg,ok,
expansion\dog_entropion\train_D22_0e46e30c-60a5-11ec-8402-0a7404972c70_jpg.rf.aOprfuJRcIv3CKQonawp.jpg,ok,
expansion\dog_entropion\train_D22_0e4f99cc-60a5-11ec-8402-0a7404972c70_jpg.rf.wTcFf8clB0qpWizKYYAH.jpg,ok,
expansion\dog_entropion\train_D22_0e5d174f-60a5-11ec-8402-0a7404972c70_jpg.rf.HR9twDHAQL1fyI0bnPZv.jpg,ok,
expansion\dog_entropion\train_D22_0e655767-60a5-11ec-8402-0a7404972c70_jpg.rf.NuvyjNnV6GCCDDWJnuab.jpg,ok,
expansion\dog_entropion\train_D22_0e7a4b8d-60a5-11ec-8402-0a7404972c70_jpg.rf.nctr8iMKK8CyurKy4zRA.jpg,ok,
expansion\dog_entropion\train_D22_2e2d2f7f-60a5-11ec-8402-0a7404972c70_jpg.rf.tHf9wo7SzOgGa5Bt1ASB.jpg,flagged,likely_blurry (var=29.2)
expansion\dog_entropion\train_D22_2e2d39b8-60a5-11ec-8402-0a7404972c70_jpg.rf.XM5CIlwKljoho8m29QWr.jpg,flagged,likely_blurry (var=29.0)
expansion\dog_entropion\train_D22_30c1f714-60a5-11ec-8402-0a7404972c70_jpg.rf.s8DT63hEQ2Kk9B96Php2.jpg,flagged,likely_blurry (var=17.5)
expansion\dog_entropion\train_D22_31c8c65f-60a5-11ec-8402-0a7404972c70_jpg.rf.yrvE36eDzMJJJPyYs6Kr.jpg,ok,
expansion\dog_entropion\train_D22_31c8feb3-60a5-11ec-8402-0a7404972c70_jpg.rf.ow1FfIg02se6W944ZZkC.jpg,ok,
expansion\dog_entropion\train_D22_333d6a64-60a5-11ec-8402-0a7404972c70_jpg.rf.DE6xmtnUOxfQ5HNpzxA5.jpg,ok,
expansion\dog_entropion\train_D22_3359993a-60a5-11ec-8402-0a7404972c70_jpg.rf.jBFdk8C9BsARiMn3wBSV.jpg,flagged,likely_blurry (var=16.5)
expansion\dog_entropion\train_D22_335db936-60a5-11ec-8402-0a7404972c70_jpg.rf.30EFSj8hv8YVHYppfmDb.jpg,flagged,likely_blurry (var=27.7)
expansion\dog_entropion\train_D23_03656a2b-60a5-11ec-8402-0a7404972c70_jpg.rf.ANAuCFfSNEMipxUTaF2v.jpg,ok,
expansion\dog_entropion\train_D23_03714af1-60a5-11ec-8402-0a7404972c70_jpg.rf.MENfDcYmUKKFMb9ZGAWa.jpg,flagged,likely_blurry (var=29.1)
expansion\dog_entropion\train_D23_0e416db9-60a5-11ec-8402-0a7404972c70_jpg.rf.0g9M6VLvWAzqn7Ozp8Vo.jpg,ok,
expansion\dog_entropion\train_D23_0e417418-60a5-11ec-8402-0a7404972c70_jpg.rf.D9oUrVXHD7SlDTlB2ahH.jpg,ok,
expansion\dog_entropion\train_D23_0e475a00-60a5-11ec-8402-0a7404972c70_jpg.rf.bo4N1xsxg9GAY4mftNW5.jpg,ok,
expansion\dog_entropion\train_D23_0e4f8b36-60a5-11ec-8402-0a7404972c70_jpg.rf.PUQJMn0JrFmhEFy6mqV4.jpg,ok,
expansion\dog_entropion\train_D23_0e55874e-60a5-11ec-8402-0a7404972c70_jpg.rf.cJHdauWvtluZ4UM5GwIS.jpg,ok,
expansion\dog_entropion\train_D23_0e55eba8-60a5-11ec-8402-0a7404972c70_jpg.rf.JaD0HpdCRqyJuY1lRdfz.jpg,ok,
expansion\dog_entropion\train_D23_0e55f0ff-60a5-11ec-8402-0a7404972c70_jpg.rf.VZqiWJ3LSzSysr7idNBP.jpg,ok,
expansion\dog_entropion\train_D23_0e5a4ce4-60a5-11ec-8402-0a7404972c70_jpg.rf.uj7Gj4HDr2a8aPitvvrZ.jpg,ok,
expansion\dog_entropion\train_D23_0e5a519a-60a5-11ec-8402-0a7404972c70_jpg.rf.UC6Sqtr67s9VmTazO0aZ.jpg,ok,
expansion\dog_entropion\train_D23_0e5a8524-60a5-11ec-8402-0a7404972c70_jpg.rf.mkQWZnJm7SWjLq4uVGTO.jpg,ok,
expansion\dog_entropion\train_D23_0e5c0c15-60a5-11ec-8402-0a7404972c70_jpg.rf.8kewBKJSGA5lpHvF98LV.jpg,ok,
expansion\dog_entropion\train_D23_0e5ef1a9-60a5-11ec-8402-0a7404972c70_jpg.rf.Ggr5ajIeSgpxxOOwGDYF.jpg,ok,
expansion\dog_entropion\train_D23_0e605edd-60a5-11ec-8402-0a7404972c70_jpg.rf.SXhFR2YOim5cGRBs9kVE.jpg,ok,
expansion\dog_entropion\train_D23_0e7a318f-60a5-11ec-8402-0a7404972c70_jpg.rf.ERRcYL1H6uiTW4njIHqS.jpg,flagged,likely_blurry (var=27.7)
expansion\dog_entropion\train_D23_0e807ae3-60a5-11ec-8402-0a7404972c70_jpg.rf.3ghCB8ukBlYHgJS6PQf2.jpg,flagged,likely_blurry (var=22.2)
expansion\dog_entropion\train_D23_2ed55e15-60a5-11ec-8402-0a7404972c70_jpg.rf.HddJRQpD9Dc7wl277EXM.jpg,ok,
expansion\dog_entropion\train_D23_2f219af4-60a5-11ec-8402-0a7404972c70_jpg.rf.6TkuJnjcMxugbIfLikhW.jpg,flagged,likely_blurry (var=29.3)
expansion\dog_entropion\train_D23_33419757-60a5-11ec-8402-0a7404972c70_jpg.rf.47lkJnlcnEti6i4SgYn5.jpg,ok,
expansion\dog_entropion\train_D23_3341d3a2-60a5-11ec-8402-0a7404972c70_jpg.rf.oh70hlXtMKzA7HjN99Ql.jpg,ok,
expansion\dog_entropion\train_D23_36acf346-60a5-11ec-8402-0a7404972c70_jpg.rf.0s66KDevtDefNJq2kfqF.jpg,ok,
expansion\dog_entropion\train_D24_03621c5a-60a5-11ec-8402-0a7404972c70_jpg.rf.bG4Srk5pbG8s1UBTQzYr.jpg,ok,
expansion\dog_entropion\train_D24_0366ad60-60a5-11ec-8402-0a7404972c70_jpg.rf.fYfi9bRnPzy9xnVZILeA.jpg,ok,
expansion\dog_entropion\train_D24_0367137e-60a5-11ec-8402-0a7404972c70_jpg.rf.JLraluWnSHMpukGgA6iK.jpg,flagged,likely_blurry (var=28.3)
expansion\dog_entropion\train_D24_0e4163eb-60a5-11ec-8402-0a7404972c70_jpg.rf.4KqU3YlFlYr2f1Oni2Cz.jpg,ok,
expansion\dog_entropion\train_D24_0e423013-60a5-11ec-8402-0a7404972c70_jpg.rf.nzO0rExoV1Lx1lXmFwVM.jpg,ok,
expansion\dog_entropion\train_D24_0e4252d8-60a5-11ec-8402-0a7404972c70_jpg.rf.7F4isUX0ncOIRnHXne90.jpg,ok,
expansion\dog_entropion\train_D24_0e445664-60a5-11ec-8402-0a7404972c70_jpg.rf.euA60jiWYmXhhWL9c5WM.jpg,ok,
expansion\dog_entropion\train_D24_0e45eaaa-60a5-11ec-8402-0a7404972c70_jpg.rf.YriQTW5Vl9tSP9vwnTFd.jpg,ok,
expansion\dog_entropion\train_D24_0e4cc838-60a5-11ec-8402-0a7404972c70_jpg.rf.uZYHpK007i6AHMR4p2QF.jpg,ok,
expansion\dog_entropion\train_D24_0e4df1de-60a5-11ec-8402-0a7404972c70_jpg.rf.ajCB1cGCtbGKVFs43yOV.jpg,ok,
expansion\dog_entropion\train_D24_0e4df6f6-60a5-11ec-8402-0a7404972c70_jpg.rf.8Nkzk6hQ9XyPHCAeDA3m.jpg,ok,
expansion\dog_entropion\train_D24_0e584696-60a5-11ec-8402-0a7404972c70_jpg.rf.I0ZOhlEE4oBL9cyATuL8.jpg,ok,
expansion\dog_entropion\train_D24_0e5de91e-60a5-11ec-8402-0a7404972c70_jpg.rf.Jd1YroGAnnxmEe5hisK5.jpg,ok,
expansion\dog_entropion\train_D24_0e60ccc5-60a5-11ec-8402-0a7404972c70_jpg.rf.9fJZNMbXw76tlznkP6M0.jpg,ok,
expansion\dog_entropion\train_D24_0e6268fe-60a5-11ec-8402-0a7404972c70_jpg.rf.GTcpLjIY3MAKbv0C2KUn.jpg,ok,
expansion\dog_entropion\train_D24_0e63f239-60a5-11ec-8402-0a7404972c70_jpg.rf.mbitJWcSbKV9NQHYrcrD.jpg,ok,
expansion\dog_entropion\train_D24_0e69f98d-60a5-11ec-8402-0a7404972c70_jpg.rf.OgVmMLX2vGfwwmxlzH4m.jpg,flagged,likely_blurry (var=28.6)
expansion\dog_entropion\train_D24_0e7faf26-60a5-11ec-8402-0a7404972c70_jpg.rf.R3i978yao3vI9qzmagJo.jpg,flagged,likely_blurry (var=29.8)
expansion\dog_entropion\train_D24_0e7fe177-60a5-11ec-8402-0a7404972c70_jpg.rf.b0gg8ErZ9NKPvraf1jB6.jpg,ok,
expansion\dog_entropion\train_D24_2e2b2614-60a5-11ec-8402-0a7404972c70_jpg.rf.ClEjMaV6MBGUHXWTiChJ.jpg,flagged,likely_blurry (var=15.1)
expansion\dog_entropion\train_D25_03678d18-60a5-11ec-8402-0a7404972c70_jpg.rf.uddupdxwx8JmoFNvEuDZ.jpg,ok,
expansion\dog_entropion\train_D25_0e40d81c-60a5-11ec-8402-0a7404972c70_jpg.rf.25HJdcCE3zRXagiBhHxy.jpg,ok,
expansion\dog_entropion\train_D25_0e4ab018-60a5-11ec-8402-0a7404972c70_jpg.rf.YPMKQkQEFS3LTOdPRk6w.jpg,ok,
expansion\dog_entropion\train_D25_0e5201b3-60a5-11ec-8402-0a7404972c70_jpg.rf.YdJ0ayI20QFuwSQpSXLR.jpg,ok,
expansion\dog_entropion\train_D25_0e569c35-60a5-11ec-8402-0a7404972c70_jpg.rf.4kEkr1nidGeKmxYkErYE.jpg,ok,
expansion\dog_entropion\train_D25_0e603ad3-60a5-11ec-8402-0a7404972c70_jpg.rf.hihCF53rZtOPdRnG22YQ.jpg,ok,
expansion\dog_entropion\train_D25_0e610056-60a5-11ec-8402-0a7404972c70_jpg.rf.SfAMH25vG3kh31RCGhU0.jpg,ok,
expansion\dog_entropion\train_D25_0e62ab24-60a5-11ec-8402-0a7404972c70_jpg.rf.a6pjhhA0k29PJfwSDAQw.jpg,ok,
expansion\dog_entropion\train_D25_0e7e76ff-60a5-11ec-8402-0a7404972c70_jpg.rf.D4VSlLHQesI4m5gyuULM.jpg,flagged,likely_blurry (var=26.8)
expansion\dog_entropion\train_D25_2f1c4f67-60a5-11ec-8402-0a7404972c70_jpg.rf.ZImHEdJRc8f8piiKbMPe.jpg,flagged,likely_blurry (var=14.1)
expansion\dog_entropion\train_D25_333d32d9-60a5-11ec-8402-0a7404972c70_jpg.rf.PLdaCkWiwNgjj8kKQ1pr.jpg,ok,
expansion\dog_entropion\train_D26_0e4aa0c2-60a5-11ec-8402-0a7404972c70_jpg.rf.UQb0DTbtVUadqH6dQb2J.jpg,ok,
expansion\dog_entropion\train_D26_0e4b72a7-60a5-11ec-8402-0a7404972c70_jpg.rf.lD9j2eoTJvpKXTbZtaKz.jpg,ok,
expansion\dog_entropion\train_D26_0e4c866c-60a5-11ec-8402-0a7404972c70_jpg.rf.Dbdb21Ty5ZSl7gJcmFuH.jpg,ok,
expansion\dog_entropion\train_D26_0e59cda5-60a5-11ec-8402-0a7404972c70_jpg.rf.oKyprs4DkPji7OFflDku.jpg,ok,
expansion\dog_entropion\train_D26_0e60e5df-60a5-11ec-8402-0a7404972c70_jpg.rf.nmKf0OJdOa1r8xRG2n1I.jpg,ok,
expansion\dog_entropion\train_D26_0e62bf69-60a5-11ec-8402-0a7404972c70_jpg.rf.gsbIbxt51nPNOu7BmGW3.jpg,ok,
expansion\dog_entropion\train_D26_0e807ff3-60a5-11ec-8402-0a7404972c70_jpg.rf.WaKwTvyoWE1cKimkRpQU.jpg,flagged,likely_blurry (var=23.7)
expansion\dog_entropion\train_D26_2e2d99ec-60a5-11ec-8402-0a7404972c70_jpg.rf.4AyrMY9gEN2k1Qu0TeEp.jpg,flagged,likely_blurry (var=24.9)
expansion\dog_entropion\train_D26_36c6735e-60a5-11ec-8402-0a7404972c70_jpg.rf.MSj1dCU9EFlyudr2xgUf.jpg,ok,
expansion\dog_entropion\train_D27_0366f790-60a5-11ec-8402-0a7404972c70_jpg.rf.Ee030Ciy882OPtGZXtuV.jpg,flagged,likely_blurry (var=28.3)
expansion\dog_entropion\train_D27_0e443206-60a5-11ec-8402-0a7404972c70_jpg.rf.TdKPaKtdKI1b8Yam8WdN.jpg,ok,
expansion\dog_entropion\train_D27_0e44b9b1-60a5-11ec-8402-0a7404972c70_jpg.rf.9Btre6E8VmQfjxgIaych.jpg,ok,
expansion\dog_entropion\train_D27_0e47c175-60a5-11ec-8402-0a7404972c70_jpg.rf.R5ZTv3CKct8QgzeyCATD.jpg,ok,
expansion\dog_entropion\train_D27_0e5ce64e-60a5-11ec-8402-0a7404972c70_jpg.rf.0avaYSKIWGWsQ7gtV0c1.jpg,ok,
expansion\dog_entropion\train_D27_0e5ed796-60a5-11ec-8402-0a7404972c70_jpg.rf.b8nW17SxI72AKpioOWmO.jpg,ok,
expansion\dog_entropion\train_D27_0e60f655-60a5-11ec-8402-0a7404972c70_jpg.rf.s3heDkKiLuOVHOB4sDWz.jpg,ok,
expansion\dog_entropion\train_D27_0e64735d-60a5-11ec-8402-0a7404972c70_jpg.rf.SfZncVbvjs338tSNlII5.jpg,ok,
expansion\dog_entropion\train_D27_0e7a7b4c-60a5-11ec-8402-0a7404972c70_jpg.rf.blMRjb4phBuJZKAleUbb.jpg,flagged,likely_blurry (var=28.4)
expansion\dog_entropion\train_D27_31c8f018-60a5-11ec-8402-0a7404972c70_jpg.rf.Vt0jhxvteyeO3oSNdUne.jpg,ok,
expansion\dog_entropion\train_D27_33423e52-60a5-11ec-8402-0a7404972c70_jpg.rf.gupshAUFl4NWyuTdhbGf.jpg,ok,
expansion\dog_entropion\train_D27_335df8a2-60a5-11ec-8402-0a7404972c70_jpg.rf.GvTxFpzYeekRJBM7MjUV.jpg,ok,
expansion\dog_entropion\train_D28_036229a1-60a5-11ec-8402-0a7404972c70_jpg.rf.kaZNwBNyDEVF07oJ7DbV.jpg,ok,
expansion\dog_entropion\train_D28_03635a0e-60a5-11ec-8402-0a7404972c70_jpg.rf.5Jw3273yjzeVQ5XGEKC9.jpg,ok,
expansion\dog_entropion\train_D28_03667741-60a5-11ec-8402-0a7404972c70_jpg.rf.ysyedjU4Buo1SRXE8fWi.jpg,ok,
expansion\dog_entropion\train_D28_03682148-60a5-11ec-8402-0a7404972c70_jpg.rf.YE1kiw3LpxDolrF0sptF.jpg,ok,
expansion\dog_entropion\train_D28_0e41096a-60a5-11ec-8402-0a7404972c70_jpg.rf.AaUBXH4tGCGnCmCftfXg.jpg,ok,
expansion\dog_entropion\train_D28_0e41b0d7-60a5-11ec-8402-0a7404972c70_jpg.rf.QAUUJS35okuV6ltNhbOe.jpg,ok,
expansion\dog_entropion\train_D28_0e5a4769-60a5-11ec-8402-0a7404972c70_jpg.rf.zwPWg7g4tUqz81A7gIIh.jpg,ok,
expansion\dog_entropion\train_D28_0e5e02bc-60a5-11ec-8402-0a7404972c70_jpg.rf.hXSYlm3f8lxlZIEXZxfR.jpg,ok,
expansion\dog_entropion\train_D28_0e5f3bb6-60a5-11ec-8402-0a7404972c70_jpg.rf.MCLx4wCVOY7ggycxBC0H.jpg,ok,
expansion\dog_entropion\train_D28_0e602fbd-60a5-11ec-8402-0a7404972c70_jpg.rf.l5Q9KqyPA0yh1Qbl2SZs.jpg,ok,
expansion\dog_entropion\train_D28_0e63fdc6-60a5-11ec-8402-0a7404972c70_jpg.rf.jXL8JFxsovny1JD40Q1P.jpg,ok,
expansion\dog_entropion\train_D28_0e801729-60a5-11ec-8402-0a7404972c70_jpg.rf.VOuWmhFgmexsyU0TBk9g.jpg,ok,
expansion\dog_entropion\train_D28_2e2aec11-60a5-11ec-8402-0a7404972c70_jpg.rf.kdBezkwGi95yD6CYABkj.jpg,ok,
expansion\dog_entropion\train_D28_3285ad30-60a5-11ec-8402-0a7404972c70_jpg.rf.pwKUw5nmjd8sRbLqIqlJ.jpg,ok,
expansion\dog_entropion\train_D29_036541a6-60a5-11ec-8402-0a7404972c70_jpg.rf.X5j2LuwiMXtfKR875iJx.jpg,ok,
expansion\dog_entropion\train_D29_0365916d-60a5-11ec-8402-0a7404972c70_jpg.rf.eaCoKH0ipKbVA1bWybt1.jpg,ok,
expansion\dog_entropion\train_D29_036c395d-60a5-11ec-8402-0a7404972c70_jpg.rf.BxOGFTBGAp9lKTw3KEOt.jpg,flagged,likely_blurry (var=26.6)
expansion\dog_entropion\train_D29_036f9bae-60a5-11ec-8402-0a7404972c70_jpg.rf.tYy5ta9TvZqRbceT15yx.jpg,ok,
expansion\dog_entropion\train_D29_0e42584c-60a5-11ec-8402-0a7404972c70_jpg.rf.bJvlW9VpZDELo1bktyKL.jpg,ok,
expansion\dog_entropion\train_D29_0e462311-60a5-11ec-8402-0a7404972c70_jpg.rf.sZ30ugUiz9sYvJ9P914R.jpg,ok,
expansion\dog_entropion\train_D29_0e7f1491-60a5-11ec-8402-0a7404972c70_jpg.rf.QgFxcec3mjrQtpLgSV56.jpg,flagged,likely_blurry (var=28.3)
expansion\dog_entropion\train_D29_2e2da3a5-60a5-11ec-8402-0a7404972c70_jpg.rf.fLJoMC7jLnuVHiMjX2Jn.jpg,ok,
