path,split,filename
expansion\dog_conjunctivitis\train_D0_10d6d6ec-60a5-11ec-8402-0a7404972c70_jpg.rf.rCFo2b3Oc1qcbk2cwfL8.jpg,train,train_D0_10d6d6ec-60a5-11ec-8402-0a7404972c70_jpg.rf.rCFo2b3Oc1qcbk2cwfL8.jpg
expansion\dog_conjunctivitis\train_D0_10e065ff-60a5-11ec-8402-0a7404972c70_jpg.rf.CxQALfVDxW1fbd6iyGTE.jpg,train,train_D0_10e065ff-60a5-11ec-8402-0a7404972c70_jpg.rf.CxQALfVDxW1fbd6iyGTE.jpg
expansion\dog_conjunctivitis\train_D0_10fd160a-60a5-11ec-8402-0a7404972c70_jpg.rf.gpsodHN4zBq5Gs93b3Fg.jpg,train,train_D0_10fd160a-60a5-11ec-8402-0a7404972c70_jpg.rf.gpsodHN4zBq5Gs93b3Fg.jpg
expansion\dog_conjunctivitis\train_D0_11878b18-60a5-11ec-8402-0a7404972c70_jpg.rf.z2sLjhFwo8mJXEEezfWT.jpg,train,train_D0_11878b18-60a5-11ec-8402-0a7404972c70_jpg.rf.z2sLjhFwo8mJXEEezfWT.jpg
expansion\dog_conjunctivitis\train_D0_1257ef37-60a5-11ec-8402-0a7404972c70_jpg.rf.eILWMY42kXgHYsAkPZxs.jpg,train,train_D0_1257ef37-60a5-11ec-8402-0a7404972c70_jpg.rf.eILWMY42kXgHYsAkPZxs.jpg
expansion\dog_conjunctivitis\train_D0_125d773b-60a5-11ec-8402-0a7404972c70_jpg.rf.opwXFYlTPdgVOZIhYx1p.jpg,train,train_D0_125d773b-60a5-11ec-8402-0a7404972c70_jpg.rf.opwXFYlTPdgVOZIhYx1p.jpg
expansion\dog_conjunctivitis\train_D0_1266f121-60a5-11ec-8402-0a7404972c70_jpg.rf.YGZrAnRihqblwldPIEFg.jpg,train,train_D0_1266f121-60a5-11ec-8402-0a7404972c70_jpg.rf.YGZrAnRihqblwldPIEFg.jpg
expansion\dog_conjunctivitis\train_D0_126a28dd-60a5-11ec-8402-0a7404972c70_jpg.rf.kSjeE3JTenvOVoBcjVlm.jpg,train,train_D0_126a28dd-60a5-11ec-8402-0a7404972c70_jpg.rf.kSjeE3JTenvOVoBcjVlm.jpg
expansion\dog_conjunctivitis\train_D0_126eb672-60a5-11ec-8402-0a7404972c70_jpg.rf.kfZ4zMjrKBZ8gGcq9SMa.jpg,train,train_D0_126eb672-60a5-11ec-8402-0a7404972c70_jpg.rf.kfZ4zMjrKBZ8gGcq9SMa.jpg
expansion\dog_conjunctivitis\train_D0_12718a47-60a5-11ec-8402-0a7404972c70_jpg.rf.nwDGaVntfuxAizNECTXh.jpg,train,train_D0_12718a47-60a5-11ec-8402-0a7404972c70_jpg.rf.nwDGaVntfuxAizNECTXh.jpg
expansion\dog_conjunctivitis\train_D0_1271ba45-60a5-11ec-8402-0a7404972c70_jpg.rf.1t0LhAjrp1ypdiXDMRCc.jpg,train,train_D0_1271ba45-60a5-11ec-8402-0a7404972c70_jpg.rf.1t0LhAjrp1ypdiXDMRCc.jpg
expansion\dog_conjunctivitis\train_D0_12727e5c-60a5-11ec-8402-0a7404972c70_jpg.rf.KlJ6DGnukZxP2hRNYOFv.jpg,train,train_D0_12727e5c-60a5-11ec-8402-0a7404972c70_jpg.rf.KlJ6DGnukZxP2hRNYOFv.jpg
expansion\dog_conjunctivitis\train_D0_127815b8-60a5-11ec-8402-0a7404972c70_jpg.rf.1Ql0Cw7i4GnwJJjkIfpu.jpg,train,train_D0_127815b8-60a5-11ec-8402-0a7404972c70_jpg.rf.1Ql0Cw7i4GnwJJjkIfpu.jpg
expansion\dog_conjunctivitis\train_D0_127a2ef5-60a5-11ec-8402-0a7404972c70_jpg.rf.5idH7K8qvt2SZK8TYFHI.jpg,train,train_D0_127a2ef5-60a5-11ec-8402-0a7404972c70_jpg.rf.5idH7K8qvt2SZK8TYFHI.jpg
expansion\dog_conjunctivitis\train_D0_1290e339-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDh3Mw3zu6aLzDXyHE33.jpg,train,train_D0_1290e339-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDh3Mw3zu6aLzDXyHE33.jpg
expansion\dog_conjunctivitis\train_D0_1290ebb2-60a5-11ec-8402-0a7404972c70_jpg.rf.1qdJLaKBIYKGpbO65OOH.jpg,train,train_D0_1290ebb2-60a5-11ec-8402-0a7404972c70_jpg.rf.1qdJLaKBIYKGpbO65OOH.jpg
expansion\dog_conjunctivitis\train_D0_129a46d1-60a5-11ec-8402-0a7404972c70_jpg.rf.BCemQpsxDDs13lpypEdh.jpg,train,train_D0_129a46d1-60a5-11ec-8402-0a7404972c70_jpg.rf.BCemQpsxDDs13lpypEdh.jpg
expansion\dog_conjunctivitis\train_D0_12e1706f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9xnro3kFOOPUiIpW9bT.jpg,train,train_D0_12e1706f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9xnro3kFOOPUiIpW9bT.jpg
expansion\dog_conjunctivitis\train_D0_12e9b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ne4nQpzmOzwl9kuvgKyw.jpg,train,train_D0_12e9b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ne4nQpzmOzwl9kuvgKyw.jpg
expansion\dog_conjunctivitis\train_D0_135df79d-60a5-11ec-8402-0a7404972c70_jpg.rf.BWEdG9t0ukDBt0QCyc1A.jpg,train,train_D0_135df79d-60a5-11ec-8402-0a7404972c70_jpg.rf.BWEdG9t0ukDBt0QCyc1A.jpg
expansion\dog_conjunctivitis\train_D0_136fa0a6-60a5-11ec-8402-0a7404972c70_jpg.rf.2oe1wWdTJG3PZMyQPeX3.jpg,train,train_D0_136fa0a6-60a5-11ec-8402-0a7404972c70_jpg.rf.2oe1wWdTJG3PZMyQPeX3.jpg
expansion\dog_conjunctivitis\train_D0_1644c09f-60a5-11ec-8402-0a7404972c70_jpg.rf.bfBuFvTPPRRf9ZmMfaUX.jpg,train,train_D0_1644c09f-60a5-11ec-8402-0a7404972c70_jpg.rf.bfBuFvTPPRRf9ZmMfaUX.jpg
expansion\dog_conjunctivitis\train_D0_166920e0-60a5-11ec-8402-0a7404972c70_jpg.rf.sEfKzuFpOF5Bhewgru03.jpg,train,train_D0_166920e0-60a5-11ec-8402-0a7404972c70_jpg.rf.sEfKzuFpOF5Bhewgru03.jpg
expansion\dog_conjunctivitis\train_D0_167276d2-60a5-11ec-8402-0a7404972c70_jpg.rf.UIqztGS9aAonDU8u5KX8.jpg,train,train_D0_167276d2-60a5-11ec-8402-0a7404972c70_jpg.rf.UIqztGS9aAonDU8u5KX8.jpg
expansion\dog_conjunctivitis\train_D0_16809e3c-60a5-11ec-8402-0a7404972c70_jpg.rf.tHFTrVT9gSDe51M2bXTC.jpg,train,train_D0_16809e3c-60a5-11ec-8402-0a7404972c70_jpg.rf.tHFTrVT9gSDe51M2bXTC.jpg
expansion\dog_conjunctivitis\train_D0_169dd61e-60a5-11ec-8402-0a7404972c70_jpg.rf.RnWmu79kHsax6nWZWWJg.jpg,train,train_D0_169dd61e-60a5-11ec-8402-0a7404972c70_jpg.rf.RnWmu79kHsax6nWZWWJg.jpg
expansion\dog_conjunctivitis\train_D0_1843bcaf-60a5-11ec-8402-0a7404972c70_jpg.rf.zgoz5rtm32Mdy7M4nWo3.jpg,train,train_D0_1843bcaf-60a5-11ec-8402-0a7404972c70_jpg.rf.zgoz5rtm32Mdy7M4nWo3.jpg
expansion\dog_conjunctivitis\train_D0_1843ceef-60a5-11ec-8402-0a7404972c70_jpg.rf.tEuBkojBa7PSF46fqQGn.jpg,train,train_D0_1843ceef-60a5-11ec-8402-0a7404972c70_jpg.rf.tEuBkojBa7PSF46fqQGn.jpg
expansion\dog_conjunctivitis\train_D0_184adff9-60a5-11ec-8402-0a7404972c70_jpg.rf.xuxtl8rWcYQhYLUQOsPy.jpg,train,train_D0_184adff9-60a5-11ec-8402-0a7404972c70_jpg.rf.xuxtl8rWcYQhYLUQOsPy.jpg
expansion\dog_conjunctivitis\train_D0_184d4d97-60a5-11ec-8402-0a7404972c70_jpg.rf.gJwU0LcYCmmdz0PgPKeN.jpg,train,train_D0_184d4d97-60a5-11ec-8402-0a7404972c70_jpg.rf.gJwU0LcYCmmdz0PgPKeN.jpg
expansion\dog_conjunctivitis\train_D0_1850001d-60a5-11ec-8402-0a7404972c70_jpg.rf.XcQfYR4qm0LjVWVxffLS.jpg,train,train_D0_1850001d-60a5-11ec-8402-0a7404972c70_jpg.rf.XcQfYR4qm0LjVWVxffLS.jpg
expansion\dog_conjunctivitis\train_D0_18600a3f-60a5-11ec-8402-0a7404972c70_jpg.rf.j8mL5fd34wyKW5GkAQEq.jpg,train,train_D0_18600a3f-60a5-11ec-8402-0a7404972c70_jpg.rf.j8mL5fd34wyKW5GkAQEq.jpg
expansion\dog_conjunctivitis\train_D0_18620a35-60a5-11ec-8402-0a7404972c70_jpg.rf.oagiRzPFSpeBWwjzvu8M.jpg,train,train_D0_18620a35-60a5-11ec-8402-0a7404972c70_jpg.rf.oagiRzPFSpeBWwjzvu8M.jpg
expansion\dog_conjunctivitis\train_D0_186bb9ad-60a5-11ec-8402-0a7404972c70_jpg.rf.Z1URSevvNGV7PqhDJOvL.jpg,train,train_D0_186bb9ad-60a5-11ec-8402-0a7404972c70_jpg.rf.Z1URSevvNGV7PqhDJOvL.jpg
expansion\dog_conjunctivitis\train_D0_186f2c62-60a5-11ec-8402-0a7404972c70_jpg.rf.gZ5YwUKJKL8gbHUukkR9.jpg,train,train_D0_186f2c62-60a5-11ec-8402-0a7404972c70_jpg.rf.gZ5YwUKJKL8gbHUukkR9.jpg
expansion\dog_conjunctivitis\train_D0_1871a31b-60a5-11ec-8402-0a7404972c70_jpg.rf.Zi1uwZIQGZMYmYnC3TGB.jpg,train,train_D0_1871a31b-60a5-11ec-8402-0a7404972c70_jpg.rf.Zi1uwZIQGZMYmYnC3TGB.jpg
expansion\dog_conjunctivitis\train_D0_1871fdb4-60a5-11ec-8402-0a7404972c70_jpg.rf.e6pWGKDknkgNeBF5XEim.jpg,train,train_D0_1871fdb4-60a5-11ec-8402-0a7404972c70_jpg.rf.e6pWGKDknkgNeBF5XEim.jpg
expansion\dog_conjunctivitis\train_D0_18795393-60a5-11ec-8402-0a7404972c70_jpg.rf.3VteXVO8EMRIoYmdr4Tx.jpg,train,train_D0_18795393-60a5-11ec-8402-0a7404972c70_jpg.rf.3VteXVO8EMRIoYmdr4Tx.jpg
expansion\dog_conjunctivitis\train_D0_1889b54d-60a5-11ec-8402-0a7404972c70_jpg.rf.cPfnVJELxy5hK9DlblEp.jpg,train,train_D0_1889b54d-60a5-11ec-8402-0a7404972c70_jpg.rf.cPfnVJELxy5hK9DlblEp.jpg
expansion\dog_conjunctivitis\train_D0_1904e60e-60a5-11ec-8402-0a7404972c70_jpg.rf.zSjtB4KZl0CReOEr3uWm.jpg,train,train_D0_1904e60e-60a5-11ec-8402-0a7404972c70_jpg.rf.zSjtB4KZl0CReOEr3uWm.jpg
expansion\dog_conjunctivitis\train_D0_1909590b-60a5-11ec-8402-0a7404972c70_jpg.rf.upmWn8n6qOp1LChlN3ha.jpg,train,train_D0_1909590b-60a5-11ec-8402-0a7404972c70_jpg.rf.upmWn8n6qOp1LChlN3ha.jpg
expansion\dog_conjunctivitis\train_D0_19dde799-60a5-11ec-8402-0a7404972c70_jpg.rf.8GCbOPcgwnwXGCYRWiYr.jpg,train,train_D0_19dde799-60a5-11ec-8402-0a7404972c70_jpg.rf.8GCbOPcgwnwXGCYRWiYr.jpg
expansion\dog_conjunctivitis\train_D0_1cd46cae-60a5-11ec-8402-0a7404972c70_jpg.rf.IZBMIKM9zAdcSeSJP2Vt.jpg,train,train_D0_1cd46cae-60a5-11ec-8402-0a7404972c70_jpg.rf.IZBMIKM9zAdcSeSJP2Vt.jpg
expansion\dog_conjunctivitis\train_D0_1ce22ac2-60a5-11ec-8402-0a7404972c70_jpg.rf.QW4NlaOGvtGaZ5Hw4QF7.jpg,train,train_D0_1ce22ac2-60a5-11ec-8402-0a7404972c70_jpg.rf.QW4NlaOGvtGaZ5Hw4QF7.jpg
expansion\dog_conjunctivitis\train_D0_1ceb3db4-60a5-11ec-8402-0a7404972c70_jpg.rf.yopxGW1eI8HFC00ktujR.jpg,train,train_D0_1ceb3db4-60a5-11ec-8402-0a7404972c70_jpg.rf.yopxGW1eI8HFC00ktujR.jpg
expansion\dog_conjunctivitis\train_D0_1cf6837c-60a5-11ec-8402-0a7404972c70_jpg.rf.7jkbcqTe4nqJXPBZL313.jpg,train,train_D0_1cf6837c-60a5-11ec-8402-0a7404972c70_jpg.rf.7jkbcqTe4nqJXPBZL313.jpg
expansion\dog_conjunctivitis\train_D0_20cb474d-60a5-11ec-8402-0a7404972c70_jpg.rf.ziorUoEOtJp1V872YDaz.jpg,train,train_D0_20cb474d-60a5-11ec-8402-0a7404972c70_jpg.rf.ziorUoEOtJp1V872YDaz.jpg
expansion\dog_conjunctivitis\train_D0_20eae2b1-60a5-11ec-8402-0a7404972c70_jpg.rf.ozGQbFXXCkErtuSoxRoC.jpg,train,train_D0_20eae2b1-60a5-11ec-8402-0a7404972c70_jpg.rf.ozGQbFXXCkErtuSoxRoC.jpg
expansion\dog_conjunctivitis\train_D0_21057b05-60a5-11ec-8402-0a7404972c70_jpg.rf.8j2lFzCm3jBwpTG19nq3.jpg,train,train_D0_21057b05-60a5-11ec-8402-0a7404972c70_jpg.rf.8j2lFzCm3jBwpTG19nq3.jpg
expansion\dog_conjunctivitis\train_D0_211948f9-60a5-11ec-8402-0a7404972c70_jpg.rf.edC8YsjHNLmW0Fxk5QC0.jpg,train,train_D0_211948f9-60a5-11ec-8402-0a7404972c70_jpg.rf.edC8YsjHNLmW0Fxk5QC0.jpg
expansion\dog_conjunctivitis\train_D0_21261ff8-60a5-11ec-8402-0a7404972c70_jpg.rf.ZTA0cGBt3zWLHmWvc0Lq.jpg,train,train_D0_21261ff8-60a5-11ec-8402-0a7404972c70_jpg.rf.ZTA0cGBt3zWLHmWvc0Lq.jpg
expansion\dog_conjunctivitis\train_D0_21266b2a-60a5-11ec-8402-0a7404972c70_jpg.rf.g95C2eRfThPqbh9ZSuY3.jpg,train,train_D0_21266b2a-60a5-11ec-8402-0a7404972c70_jpg.rf.g95C2eRfThPqbh9ZSuY3.jpg
expansion\dog_conjunctivitis\train_D0_21290fb7-60a5-11ec-8402-0a7404972c70_jpg.rf.2Dx6SsLnbjnP9PfdVtdy.jpg,train,train_D0_21290fb7-60a5-11ec-8402-0a7404972c70_jpg.rf.2Dx6SsLnbjnP9PfdVtdy.jpg
expansion\dog_conjunctivitis\train_D0_212fc4df-60a5-11ec-8402-0a7404972c70_jpg.rf.7A4yI75ow4XMnzIBkyyV.jpg,train,train_D0_212fc4df-60a5-11ec-8402-0a7404972c70_jpg.rf.7A4yI75ow4XMnzIBkyyV.jpg
expansion\dog_conjunctivitis\train_D0_2144c0e4-60a5-11ec-8402-0a7404972c70_jpg.rf.qTwk2iEzgzVNqzDDYeFA.jpg,train,train_D0_2144c0e4-60a5-11ec-8402-0a7404972c70_jpg.rf.qTwk2iEzgzVNqzDDYeFA.jpg
expansion\dog_conjunctivitis\train_D0_30d44b13-60a5-11ec-8402-0a7404972c70_jpg.rf.MFFp3sMh0eYZHf0aREsv.jpg,train,train_D0_30d44b13-60a5-11ec-8402-0a7404972c70_jpg.rf.MFFp3sMh0eYZHf0aREsv.jpg
expansion\dog_conjunctivitis\train_D0_30ec3991-60a5-11ec-8402-0a7404972c70_jpg.rf.6YekKuF69X9BAErqGEuV.jpg,train,train_D0_30ec3991-60a5-11ec-8402-0a7404972c70_jpg.rf.6YekKuF69X9BAErqGEuV.jpg
expansion\dog_conjunctivitis\train_D0_3101186f-60a5-11ec-8402-0a7404972c70_jpg.rf.SQB40D972SKxCBHgqJSE.jpg,train,train_D0_3101186f-60a5-11ec-8402-0a7404972c70_jpg.rf.SQB40D972SKxCBHgqJSE.jpg
expansion\dog_conjunctivitis\train_D0_3105cc71-60a5-11ec-8402-0a7404972c70_jpg.rf.S7eJ9HJm3LuVEu2JSzpY.jpg,train,train_D0_3105cc71-60a5-11ec-8402-0a7404972c70_jpg.rf.S7eJ9HJm3LuVEu2JSzpY.jpg
expansion\dog_conjunctivitis\train_D0_3142fcd7-60a5-11ec-8402-0a7404972c70_jpg.rf.6EHQkhLutc4VbbnQYO3M.jpg,train,train_D0_3142fcd7-60a5-11ec-8402-0a7404972c70_jpg.rf.6EHQkhLutc4VbbnQYO3M.jpg
expansion\dog_conjunctivitis\train_D0_314f241e-60a5-11ec-8402-0a7404972c70_jpg.rf.k0roKFphETmgSZiiZzmg.jpg,train,train_D0_314f241e-60a5-11ec-8402-0a7404972c70_jpg.rf.k0roKFphETmgSZiiZzmg.jpg
expansion\dog_conjunctivitis\train_D0_3158ad0b-60a5-11ec-8402-0a7404972c70_jpg.rf.CMrxx8hrl9dZaybm7HpM.jpg,train,train_D0_3158ad0b-60a5-11ec-8402-0a7404972c70_jpg.rf.CMrxx8hrl9dZaybm7HpM.jpg
expansion\dog_conjunctivitis\train_D0_3159d7cf-60a5-11ec-8402-0a7404972c70_jpg.rf.sfzhwQon8KBTDDoPnnWt.jpg,train,train_D0_3159d7cf-60a5-11ec-8402-0a7404972c70_jpg.rf.sfzhwQon8KBTDDoPnnWt.jpg
expansion\dog_conjunctivitis\train_D0_315c8e38-60a5-11ec-8402-0a7404972c70_jpg.rf.hV3ie2stht3GszSt9OMi.jpg,train,train_D0_315c8e38-60a5-11ec-8402-0a7404972c70_jpg.rf.hV3ie2stht3GszSt9OMi.jpg
expansion\dog_conjunctivitis\train_D0_31682e02-60a5-11ec-8402-0a7404972c70_jpg.rf.pPTyTgLlB0NkPQBZbEhL.jpg,train,train_D0_31682e02-60a5-11ec-8402-0a7404972c70_jpg.rf.pPTyTgLlB0NkPQBZbEhL.jpg
expansion\dog_conjunctivitis\train_D0_316fb0d1-60a5-11ec-8402-0a7404972c70_jpg.rf.C1xJ4AWx4ZFW9Yy0jWmW.jpg,train,train_D0_316fb0d1-60a5-11ec-8402-0a7404972c70_jpg.rf.C1xJ4AWx4ZFW9Yy0jWmW.jpg
expansion\dog_conjunctivitis\train_D18_10331494-60a5-11ec-8402-0a7404972c70_jpg.rf.SS6muryUaLoCgvIiSNdH.jpg,train,train_D18_10331494-60a5-11ec-8402-0a7404972c70_jpg.rf.SS6muryUaLoCgvIiSNdH.jpg
expansion\dog_conjunctivitis\train_D18_10355644-60a5-11ec-8402-0a7404972c70_jpg.rf.CLVhuY8b7B28PtARftwp.jpg,train,train_D18_10355644-60a5-11ec-8402-0a7404972c70_jpg.rf.CLVhuY8b7B28PtARftwp.jpg
expansion\dog_conjunctivitis\train_D18_103780f5-60a5-11ec-8402-0a7404972c70_jpg.rf.hr6BDCN8tYkAdBcLwQrI.jpg,train,train_D18_103780f5-60a5-11ec-8402-0a7404972c70_jpg.rf.hr6BDCN8tYkAdBcLwQrI.jpg
expansion\dog_conjunctivitis\train_D18_10888859-60a5-11ec-8402-0a7404972c70_jpg.rf.rcmd0Svs11FyMEmjvqXw.jpg,train,train_D18_10888859-60a5-11ec-8402-0a7404972c70_jpg.rf.rcmd0Svs11FyMEmjvqXw.jpg
expansion\dog_conjunctivitis\train_D18_11136375-60a5-11ec-8402-0a7404972c70_jpg.rf.4NEuSdfn2OmqCIChxs2U.jpg,train,train_D18_11136375-60a5-11ec-8402-0a7404972c70_jpg.rf.4NEuSdfn2OmqCIChxs2U.jpg
expansion\dog_conjunctivitis\train_D18_111753ea-60a5-11ec-8402-0a7404972c70_jpg.rf.fvcLyFWNdpXS6xVPLZdT.jpg,train,train_D18_111753ea-60a5-11ec-8402-0a7404972c70_jpg.rf.fvcLyFWNdpXS6xVPLZdT.jpg
expansion\dog_conjunctivitis\train_D18_118199d8-60a5-11ec-8402-0a7404972c70_jpg.rf.ioupYzkZMImHPz9SqXnC.jpg,train,train_D18_118199d8-60a5-11ec-8402-0a7404972c70_jpg.rf.ioupYzkZMImHPz9SqXnC.jpg
expansion\dog_conjunctivitis\train_D18_12695d71-60a5-11ec-8402-0a7404972c70_jpg.rf.0p1Qq2lyr66whTyWd8zr.jpg,train,train_D18_12695d71-60a5-11ec-8402-0a7404972c70_jpg.rf.0p1Qq2lyr66whTyWd8zr.jpg
expansion\dog_conjunctivitis\train_D18_1270c391-60a5-11ec-8402-0a7404972c70_jpg.rf.QCVFQkNUEvwONVMKMw94.jpg,train,train_D18_1270c391-60a5-11ec-8402-0a7404972c70_jpg.rf.QCVFQkNUEvwONVMKMw94.jpg
expansion\dog_conjunctivitis\train_D18_1276bd48-60a5-11ec-8402-0a7404972c70_jpg.rf.i6ASRMsL2RS2Ocnx6LkZ.jpg,train,train_D18_1276bd48-60a5-11ec-8402-0a7404972c70_jpg.rf.i6ASRMsL2RS2Ocnx6LkZ.jpg
expansion\dog_conjunctivitis\train_D18_1284c6a8-60a5-11ec-8402-0a7404972c70_jpg.rf.A36ghiXXJrYxbok09jRr.jpg,train,train_D18_1284c6a8-60a5-11ec-8402-0a7404972c70_jpg.rf.A36ghiXXJrYxbok09jRr.jpg
expansion\dog_conjunctivitis\train_D18_13955176-60a5-11ec-8402-0a7404972c70_jpg.rf.tHxprqYFKLL4oNV0n6z5.jpg,train,train_D18_13955176-60a5-11ec-8402-0a7404972c70_jpg.rf.tHxprqYFKLL4oNV0n6z5.jpg
expansion\dog_conjunctivitis\train_D18_1510e725-60a5-11ec-8402-0a7404972c70_jpg.rf.rSvqKMSTDzUuvpxH8OcM.jpg,train,train_D18_1510e725-60a5-11ec-8402-0a7404972c70_jpg.rf.rSvqKMSTDzUuvpxH8OcM.jpg
expansion\dog_conjunctivitis\train_D18_1653ea5e-60a5-11ec-8402-0a7404972c70_jpg.rf.DjLECSUEsSmOkvUqWubu.jpg,train,train_D18_1653ea5e-60a5-11ec-8402-0a7404972c70_jpg.rf.DjLECSUEsSmOkvUqWubu.jpg
expansion\dog_conjunctivitis\train_D18_1661ede9-60a5-11ec-8402-0a7404972c70_jpg.rf.9DD32HEDn6yvv7Qju5bk.jpg,train,train_D18_1661ede9-60a5-11ec-8402-0a7404972c70_jpg.rf.9DD32HEDn6yvv7Qju5bk.jpg
expansion\dog_conjunctivitis\train_D18_168095ef-60a5-11ec-8402-0a7404972c70_jpg.rf.lRBHjlbAyTXFbmOcNugh.jpg,train,train_D18_168095ef-60a5-11ec-8402-0a7404972c70_jpg.rf.lRBHjlbAyTXFbmOcNugh.jpg
expansion\dog_conjunctivitis\train_D18_1843b0cf-60a5-11ec-8402-0a7404972c70_jpg.rf.fYz04cQie4YfV4KjCz2K.jpg,train,train_D18_1843b0cf-60a5-11ec-8402-0a7404972c70_jpg.rf.fYz04cQie4YfV4KjCz2K.jpg
expansion\dog_conjunctivitis\train_D18_18464a68-60a5-11ec-8402-0a7404972c70_jpg.rf.srdEmBeW8g6SNeNeZexe.jpg,train,train_D18_18464a68-60a5-11ec-8402-0a7404972c70_jpg.rf.srdEmBeW8g6SNeNeZexe.jpg
expansion\dog_conjunctivitis\train_D18_18572f4d-60a5-11ec-8402-0a7404972c70_jpg.rf.QZnypARUuk23lAbwrlx1.jpg,train,train_D18_18572f4d-60a5-11ec-8402-0a7404972c70_jpg.rf.QZnypARUuk23lAbwrlx1.jpg
expansion\dog_conjunctivitis\train_D18_1857e395-60a5-11ec-8402-0a7404972c70_jpg.rf.jHfsnpKmqBvoFoxkvM0w.jpg,train,train_D18_1857e395-60a5-11ec-8402-0a7404972c70_jpg.rf.jHfsnpKmqBvoFoxkvM0w.jpg
expansion\dog_conjunctivitis\train_D18_1861a7ad-60a5-11ec-8402-0a7404972c70_jpg.rf.sqH2YefW3zM4ZawrpDEe.jpg,train,train_D18_1861a7ad-60a5-11ec-8402-0a7404972c70_jpg.rf.sqH2YefW3zM4ZawrpDEe.jpg
expansion\dog_conjunctivitis\train_D18_18675a04-60a5-11ec-8402-0a7404972c70_jpg.rf.EV0ybF6Zdeps8f0SIysL.jpg,train,train_D18_18675a04-60a5-11ec-8402-0a7404972c70_jpg.rf.EV0ybF6Zdeps8f0SIysL.jpg
expansion\dog_conjunctivitis\train_D18_18697997-60a5-11ec-8402-0a7404972c70_jpg.rf.l7Nv7hRowrl9bpW9iEPe.jpg,train,train_D18_18697997-60a5-11ec-8402-0a7404972c70_jpg.rf.l7Nv7hRowrl9bpW9iEPe.jpg
expansion\dog_conjunctivitis\train_D18_18709be8-60a5-11ec-8402-0a7404972c70_jpg.rf.SLE5QKHBB8WAJGQzll5C.jpg,train,train_D18_18709be8-60a5-11ec-8402-0a7404972c70_jpg.rf.SLE5QKHBB8WAJGQzll5C.jpg
expansion\dog_conjunctivitis\train_D18_1914f2f7-60a5-11ec-8402-0a7404972c70_jpg.rf.wQMqwcqb1Ccc9Un4iFRx.jpg,train,train_D18_1914f2f7-60a5-11ec-8402-0a7404972c70_jpg.rf.wQMqwcqb1Ccc9Un4iFRx.jpg
expansion\dog_conjunctivitis\train_D18_1925f1f4-60a5-11ec-8402-0a7404972c70_jpg.rf.QLd7gZvCMiJvQaYYd0JJ.jpg,train,train_D18_1925f1f4-60a5-11ec-8402-0a7404972c70_jpg.rf.QLd7gZvCMiJvQaYYd0JJ.jpg
expansion\dog_conjunctivitis\train_D18_1941a6fe-60a5-11ec-8402-0a7404972c70_jpg.rf.XrjWpRHKw4ogpcy3UhB0.jpg,train,train_D18_1941a6fe-60a5-11ec-8402-0a7404972c70_jpg.rf.XrjWpRHKw4ogpcy3UhB0.jpg
expansion\dog_conjunctivitis\train_D18_21067e86-60a5-11ec-8402-0a7404972c70_jpg.rf.pBoiGDIEUrSoMdu3aeMG.jpg,train,train_D18_21067e86-60a5-11ec-8402-0a7404972c70_jpg.rf.pBoiGDIEUrSoMdu3aeMG.jpg
expansion\dog_conjunctivitis\train_D18_21097686-60a5-11ec-8402-0a7404972c70_jpg.rf.wZxzcayWHoTzkhrQtf9r.jpg,train,train_D18_21097686-60a5-11ec-8402-0a7404972c70_jpg.rf.wZxzcayWHoTzkhrQtf9r.jpg
expansion\dog_conjunctivitis\train_D18_2113b505-60a5-11ec-8402-0a7404972c70_jpg.rf.m3eag69hlliy4udl99SO.jpg,train,train_D18_2113b505-60a5-11ec-8402-0a7404972c70_jpg.rf.m3eag69hlliy4udl99SO.jpg
expansion\dog_conjunctivitis\train_D18_2120c10f-60a5-11ec-8402-0a7404972c70_jpg.rf.NE6cHnbIhqde2oZnmI8Q.jpg,train,train_D18_2120c10f-60a5-11ec-8402-0a7404972c70_jpg.rf.NE6cHnbIhqde2oZnmI8Q.jpg
expansion\dog_conjunctivitis\train_D18_2138b196-60a5-11ec-8402-0a7404972c70_jpg.rf.amAcX3WSazB6grCWuZ13.jpg,train,train_D18_2138b196-60a5-11ec-8402-0a7404972c70_jpg.rf.amAcX3WSazB6grCWuZ13.jpg
expansion\dog_conjunctivitis\train_D18_2149b22a-60a5-11ec-8402-0a7404972c70_jpg.rf.3KJf5PPFeAZU4lZUXSIm.jpg,train,train_D18_2149b22a-60a5-11ec-8402-0a7404972c70_jpg.rf.3KJf5PPFeAZU4lZUXSIm.jpg
expansion\dog_conjunctivitis\train_D18_30886956-60a5-11ec-8402-0a7404972c70_jpg.rf.N21Z6QfB9M5mcH0CYo21.jpg,train,train_D18_30886956-60a5-11ec-8402-0a7404972c70_jpg.rf.N21Z6QfB9M5mcH0CYo21.jpg
